RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,LAT,LON,PRICE_PER_SQM,PRICE_PER_PYEONG
2026,11290,성북구,13400,길음동,1,대지,1280,0,길음뉴타운2단지푸르지오,2026-04-02,112000,84.97,0.0,9.0,,,2005,아파트,중개거래,"경기 고양시 덕양구, 서울 성북구",37.6118263552925,127.016166325966,1318.1,4357.4
2026,11350,노원구,10600,중계동,1,대지,445,0,염광,2026-04-02,59000,59.34,0.0,6.0,,,1996,아파트,직거래,,37.6561812439276,127.072945385819,994.3,3286.8
2026,11680,강남구,10100,역삼동,1,대지,835,67,금호어울림,2026-04-02,232500,84.95,0.0,10.0,,,2003,아파트,중개거래,서울 강남구,37.492084518075,127.034890345627,2736.9,9047.6
2026,11740,강동구,10700,암사동,1,대지,488,10,다성이즈빌,2026-04-02,69500,104.34,0.0,2.0,,,2011,아파트,중개거래,서울 강동구,37.5478111109099,127.13449719583,666.1,2202.0
2026,11350,노원구,10400,하계동,1,대지,271,3,벽산,2026-04-02,75000,70.56,0.0,12.0,,,1988,아파트,중개거래,서울 노원구,37.6354452993831,127.064243687991,1062.9,3513.8
2026,11380,은평구,10700,응암동,1,대지,91,3,거장메카,2026-04-02,58200,48.755,0.0,19.0,,,2024,아파트,직거래,,37.5998539498929,126.918429187287,1193.7,3946.2
2026,11620,관악구,10100,봉천동,1,대지,1718,0,벽산블루밍,2026-04-02,118000,84.99,0.0,17.0,,,2005,아파트,중개거래,"경기 용인시 수지구, 서울 관악구",37.4892878706206,126.944767004216,1388.4,4589.7
2026,11260,중랑구,10200,상봉동,1,대지,63,0,건영2차아파트,2026-04-02,80000,84.96,0.0,15.0,,,1996,아파트,중개거래,서울 중랑구,37.6012129721752,127.093061552443,941.6,3112.8
2026,11500,강서구,10200,등촌동,1,대지,707,0,"등촌7,8단지주공아파트",2026-04-02,70000,41.85,0.0,11.0,,,1994,아파트,중개거래,서울 강서구,37.56080406349,126.851687961989,1672.6,5529.4
2026,11260,중랑구,10600,신내동,1,대지,783,0,성원,2026-04-02,67000,84.32,0.0,11.0,,,1994,아파트,중개거래,서울 중랑구,37.6049590200548,127.094533350571,794.6,2626.8
2026,11350,노원구,10200,월계동,1,대지,940,0,동원베네스트,2026-04-02,66500,84.607,0.0,8.0,,,2005,아파트,중개거래,서울 노원구,37.6317934376804,127.058320853075,786.0,2598.3
2026,11215,광진구,10300,구의동,1,대지,31,9,동우아파트,2026-04-02,68000,67.435,0.0,4.0,,,2011,아파트,중개거래,서울 광진구,37.5524811588351,127.092969690197,1008.4,3333.5
2026,11230,동대문구,10600,장안동,1,대지,365,4,서희스타힐스,2026-04-02,63000,80.82,0.0,8.0,,,2013,아파트,중개거래,서울 동대문구,37.5692905479454,127.070535892189,779.5,2576.9
2026,11380,은평구,10900,신사동,1,대지,19,147,승윤노블리안,2026-04-02,49000,57.997,0.0,12.0,,,2019,아파트,중개거래,서울 은평구,37.5973417152343,126.90929100659,844.9,2793.0
2026,11440,마포구,10300,신공덕동,1,대지,155,0,신공덕1차삼성래미안1아파트,2026-04-02,189000,114.75,0.0,1.0,,,2000,아파트,중개거래,서울 마포구,37.5433755525349,126.955640369823,1647.1,5444.8
2026,11560,영등포구,13200,신길동,1,대지,4935,0,신기목련아파트,2026-04-02,61000,59.4,0.0,9.0,,,2000,아파트,중개거래,서울 영등포구,37.5084064349722,126.914921289635,1026.9,3394.8
2026,11740,강동구,10100,명일동,1,대지,359,0,래미안솔베뉴,2026-04-02,177000,59.11,0.0,10.0,,,2019,아파트,중개거래,"서울 강남구, 서울 강동구",37.5524804591506,127.145208524251,2994.4,9898.9
2026,11590,동작구,10200,상도동,1,대지,431,0,래미안상도3차,2026-04-02,170000,114.97,0.0,7.0,,,2004,아파트,중개거래,서울 동작구,37.4993523923787,126.954733217786,1478.6,4888.1
2026,11440,마포구,10300,신공덕동,1,대지,172,0,펜트라우스,2026-04-02,157000,104.97,0.0,14.0,,,2011,아파트,중개거래,서울 마포구,37.5433912735909,126.954104279714,1495.7,4944.3
2026,11470,양천구,10100,신정동,1,대지,1326,0,래미안목동아델리체(101동~118동),2026-04-02,213000,115.97,0.0,26.0,,,2021,아파트,중개거래,서울 양천구,37.5191734678965,126.851674813154,1836.7,6071.7
2026,11230,동대문구,10200,용두동,1,대지,792,0,래미안 허브리츠,2026-04-02,155000,84.96,0.0,15.0,,,2011,아파트,중개거래,"서울 동대문구, 서울 성동구",37.5753483719501,127.036037644843,1824.4,6031.0
2026,11500,강서구,10200,등촌동,1,대지,654,79,풍성애뜨란아파트,2026-04-02,48500,56.2,0.0,5.0,,,2016,아파트,중개거래,서울 강서구,37.5554283750733,126.857481089717,863.0,2852.9
2026,11740,강동구,10700,암사동,1,대지,413,0,프라이어팰리스,2026-04-02,171500,84.988,0.0,18.0,,,2007,아파트,중개거래,"서울 강동구, 서울 도봉구",37.5535270917359,127.139500544208,2017.9,6670.8
2026,11380,은평구,10300,불광동,1,대지,248,0,라이프미성,2026-04-02,91300,84.65,0.0,1.0,,,1988,아파트,중개거래,서울 은평구,37.6148201496954,126.928054489549,1078.6,3565.5
2026,11470,양천구,10100,신정동,1,대지,1311,0,동일하이빌2단지,2026-04-02,107000,84.955,0.0,8.0,,,2005,아파트,중개거래,"서울 구로구, 서울 양천구",37.5107833089061,126.84019342287,1259.5,4163.6
2026,11680,강남구,10800,논현동,1,대지,221,7,한양수자인어반게이트,2026-04-02,18000,16.2,0.0,9.0,,,2013,아파트,중개거래,서울 강남구,37.5097162486159,127.033523881412,1111.1,3673.1
2026,11140,중구,16500,황학동,1,대지,787,0,한양I-Class,2026-04-02,13500,16.37,0.0,15.0,,,2013,아파트,중개거래,서울 중구,37.5671059356091,127.023298555152,824.7,2726.2
2026,11590,동작구,10800,대방동,1,대지,506,0,현대홈타운2,2026-04-02,117000,59.89,0.0,12.0,,,1999,아파트,중개거래,서울 동작구,37.5107716956651,126.931307528779,1953.6,6458.1
2026,11560,영등포구,13200,신길동,1,대지,67,1,경남,2026-04-02,95000,59.96,0.0,1.0,,,1999,아파트,중개거래,서울 영등포구,37.5156952809645,126.918489883562,1584.4,5237.7
2026,11230,동대문구,10400,전농동,1,대지,690,0,래미안크레시티,2026-04-02,152500,59.99,0.0,10.0,,,2014,아파트,중개거래,서울 동대문구,37.5762290631959,127.050607073529,2542.1,8403.6
2026,11440,마포구,11000,노고산동,1,대지,107,36,현대벤처빌,2026-04-02,28000,32.8,0.0,12.0,,,2002,아파트,중개거래,서울 마포구,37.5536591479402,126.93676114681,853.7,2822.0
2026,11410,서대문구,11800,홍은동,1,대지,186,1,홍은미성,2026-04-02,56000,83.61,0.0,11.0,,,1985,아파트,중개거래,"경기 부천시 원미구, 서울 영등포구",37.5937393243817,126.935370168852,669.8,2214.1
2026,11680,강남구,11500,수서동,1,대지,736,0,신동아,2026-04-02,150000,33.18,0.0,5.0,,,1992,아파트,중개거래,서울 강남구,37.4870725721397,127.098442914101,4520.8,14944.8
2026,11530,구로구,10200,구로동,1,대지,108,0,현대파크빌,2026-04-02,100000,153.61,0.0,25.0,,,1999,아파트,중개거래,서울 구로구,37.5003681118877,126.889934211727,651.0,2152.1
2026,11260,중랑구,10600,신내동,1,대지,657,0,신내9진흥,2026-04-02,49900,49.93,0.0,9.0,,,1996,아파트,중개거래,서울 중랑구,37.6119855898595,127.094726629688,999.4,3303.8
2026,11545,금천구,10200,독산동,1,대지,987,21,한아(987-21),2026-04-02,51500,84.2,0.0,3.0,,,2003,아파트,중개거래,서울 금천구,37.4732545513397,126.899984043288,611.6,2021.9
2026,11545,금천구,10200,독산동,1,대지,1093,4,한신아파트,2026-04-02,70500,89.46,0.0,8.0,,,1991,아파트,중개거래,서울 금천구,37.4565209738324,126.88803052732,788.1,2605.2
2026,11230,동대문구,10300,제기동,1,대지,1212,0,한신아파트,2026-04-02,118000,114.885,0.0,20.0,,,2004,아파트,중개거래,서울 동대문구,37.5888514825052,127.0391170512,1027.1,3395.4
2026,11260,중랑구,10300,중화동,1,대지,450,0,한신아파트상가동유치원동(103~109),2026-04-02,70200,59.76,0.0,21.0,,,1997,아파트,직거래,,37.5971495731568,127.081907230062,1174.7,3883.3
2026,11290,성북구,11000,동소문동7가,1,대지,23,0,한신플러스C,2026-04-02,82200,59.91,0.0,5.0,,,2004,아파트,중개거래,서울 성북구,37.5951748724593,127.014148072591,1372.1,4535.7
2026,11530,구로구,10800,오류동,1,대지,341,0,한신플러스타운,2026-04-02,67800,84.96,0.0,13.0,,,2002,아파트,중개거래,"서울 구로구, 서울 마포구",37.4983857947892,126.841022651244,798.0,2638.1
2026,11350,노원구,10500,상계동,1,대지,1110,0,두산,2026-04-02,71500,84.09,0.0,3.0,,,1994,아파트,중개거래,"서울 노원구, 서울 도봉구",37.677384417801,127.053148160922,850.3,2810.8
2026,11320,도봉구,10700,창동,1,대지,743,15,성원상떼빌,2026-04-02,55000,59.75,0.0,5.0,,,2001,아파트,중개거래,서울 동대문구,37.6608041595514,127.049777485447,920.5,3043.0
2026,11530,구로구,11200,항동,1,대지,233,0,현대홈타운스위트,2026-04-02,60000,84.985,0.0,2.0,,,2004,아파트,중개거래,서울 구로구,37.4842666467638,126.820091196301,706.0,2333.9
2026,11500,강서구,10200,등촌동,1,대지,687,0,"등촌1,2단지주공아파트",2026-04-02,70000,41.85,0.0,8.0,,,1994,아파트,중개거래,서울 강서구,37.5649734120019,126.842430453381,1672.6,5529.4
2026,11620,관악구,10100,봉천동,1,대지,1717,0,관악푸르지오,2026-04-02,120000,84.75,0.0,6.0,,,2004,아파트,중개거래,서울 관악구,37.4873112715491,126.960864947013,1415.9,4680.8
2026,11740,강동구,10800,성내동,1,대지,424,12,동아2,2026-04-02,62000,59.04,0.0,3.0,,,1996,아파트,중개거래,서울 강동구,37.5282453984792,127.133193507303,1050.1,3471.5
2026,11320,도봉구,10700,창동,1,대지,26,0,동아,2026-04-02,96000,88.23,0.0,14.0,,,1988,아파트,중개거래,서울 도봉구,37.6512697309111,127.050332274529,1088.1,3596.9
2026,11350,노원구,10200,월계동,1,대지,436,0,동신,2026-04-02,97000,106.7,0.0,7.0,,,1983,아파트,중개거래,서울 노원구,37.617552477555,127.061266120643,909.1,3005.3
2026,11260,중랑구,10600,신내동,1,대지,397,0,동성1,2026-04-02,54000,65.56,0.0,15.0,,,1993,아파트,중개거래,서울 중랑구,37.6091161460678,127.097679388152,823.7,2722.9
2026,11500,강서구,10900,방화동,1,대지,817,0,동성,2026-04-02,82000,84.95,0.0,10.0,,,1993,아파트,중개거래,서울 강서구,37.579602932122,126.812182127338,965.3,3191.0
2026,11500,강서구,10200,등촌동,1,대지,691,1,동성,2026-04-02,133000,134.94,0.0,3.0,,,1995,아파트,중개거래,서울 강서구,37.5638696352592,126.845798929518,985.6,3258.3
2026,11545,금천구,10300,시흥동,1,대지,1013,0,관악산벽산타운5,2026-04-02,58000,84.97,0.0,15.0,,,2004,아파트,중개거래,서울 금천구,37.4479160600139,126.918442104095,682.6,2256.5
2026,11320,도봉구,10700,창동,1,대지,808,0,동아청솔,2026-04-02,77500,59.96,0.0,20.0,,,1997,아파트,중개거래,서울 도봉구,37.6578643872043,127.048380333971,1292.5,4272.8
2026,11530,구로구,10600,고척동,1,대지,339,0,고척파크푸르지오,2026-04-02,97000,59.89,0.0,8.0,,,2009,아파트,중개거래,"서울 구로구, 서울 양천구",37.5076107829514,126.858113348584,1619.6,5354.2
2026,11740,강동구,10300,상일동,1,대지,513,0,고덕센트럴IPARK,2026-04-02,162000,59.99,0.0,17.0,,,2019,아파트,중개거래,서울 강동구,37.5522479658082,127.166786120594,2700.5,8927.1
2026,11740,강동구,10200,고덕동,1,대지,693,0,고덕그라시움,2026-04-02,184000,59.028,0.0,3.0,,,2019,아파트,중개거래,서울 강동구,37.5580690838901,127.163465686409,3117.2,10304.7
2026,11500,강서구,10300,화곡동,1,대지,56,28,계명가동,2026-04-02,24500,57.84,0.0,4.0,,,2002,아파트,중개거래,서울 강서구,37.5415382824666,126.850883940879,423.6,1400.3
2026,11350,노원구,10400,하계동,1,대지,354,0,학여울청구,2026-04-02,93000,113.51,0.0,18.0,,,1999,아파트,중개거래,서울 노원구,37.636349632113,127.061339558817,819.3,2708.5
2026,11590,동작구,10800,대방동,1,대지,512,0,경남아너스빌,2026-04-02,146000,84.805,0.0,13.0,,,2006,아파트,중개거래,서울 동작구,37.5114582912698,126.925701096167,1721.6,5691.2
2026,11350,노원구,10500,상계동,1,대지,1285,0,동아불암,2026-04-02,52500,114.24,0.0,20.0,,,1999,아파트,중개거래,서울 노원구,37.6669567609885,127.079688357716,459.6,1519.2
2026,11740,강동구,10300,상일동,1,대지,519,0,고덕아르테온,2026-04-02,236000,84.97,0.0,15.0,,,2020,아파트,중개거래,서울 강동구,37.5555369138929,127.164445782028,2777.5,9181.7
2026,11545,금천구,10100,가산동,1,대지,769,0,두산,2026-04-02,63500,59.84,0.0,8.0,,,1998,아파트,중개거래,서울 금천구,37.4760395859626,126.891719741887,1061.2,3508.0
2026,11590,동작구,10900,신대방동,1,대지,470,8,한성아파트,2026-04-02,112000,59.87,0.0,3.0,,,1995,아파트,중개거래,서울 동작구,37.4955679657051,126.915240275078,1870.7,6184.2
2026,11350,노원구,10400,하계동,1,대지,256,5,한신동성,2026-04-02,85500,138.29,0.0,3.0,,,1993,아파트,중개거래,"서울 노원구, 서울 서초구",37.6398090940931,127.075557282958,618.3,2043.9
2026,11230,동대문구,10600,장안동,1,대지,381,3,한강훼미리주상복합아파트,2026-04-02,62800,76.34,0.0,12.0,,,2009,아파트,중개거래,서울 동대문구,37.568601417413,127.068165655118,822.6,2719.5
2026,11650,서초구,10300,우면동,1,대지,67,0,한라,2026-04-02,151500,59.98,0.0,5.0,,,1994,아파트,중개거래,서울 서초구,37.4715308560823,127.025890636987,2525.8,8349.9
2026,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션2,2026-04-02,380000,84.96,0.0,7.0,,,1985,아파트,중개거래,서울 강남구,37.4933931510549,127.067350014658,4472.7,14785.8
2026,11680,강남구,10300,개포동,1,대지,12,0,성원대치2단지아파트,2026-04-02,150000,33.18,0.0,3.0,,,1992,아파트,중개거래,서울 강남구,37.4941848052621,127.075215384158,4520.8,14944.8
2026,11560,영등포구,13200,신길동,1,대지,769,1,한성,2026-04-02,119000,59.87,0.0,5.0,,,1997,아파트,중개거래,서울 영등포구,37.5046770229472,126.919326677841,1987.6,6570.7
2026,11500,강서구,10300,화곡동,1,대지,46,219,한백e타운(46-219),2026-04-02,24200,58.11,0.0,2.0,,,2002,아파트,중개거래,서울 광진구,37.544911246772,126.847556168368,416.5,1376.7
2026,11305,강북구,10100,미아동,1,대지,811,0,두산위브트레지움,2026-04-02,89900,84.99,0.0,6.0,,,2011,아파트,중개거래,서울 강북구,37.6177643032662,127.01693069632,1057.8,3496.8
2026,11290,성북구,10300,돈암동,1,대지,609,1,한신,2026-04-02,104000,132.96,0.0,15.0,,,1998,아파트,중개거래,서울 성북구,37.5941783218836,127.010321322145,782.2,2585.8
2026,11545,금천구,10100,가산동,1,대지,769,0,두산,2026-04-02,70000,59.84,0.0,12.0,,,1998,아파트,중개거래,서울 금천구,37.4760395859626,126.891719741887,1169.8,3867.1
2026,11305,강북구,10200,번동,1,대지,138,0,한솔솔파크,2026-04-02,60000,84.88,0.0,13.0,,,2005,아파트,직거래,,37.6273613072931,127.038842916774,706.9,2336.8
2026,11440,마포구,12200,합정동,1,대지,469,0,한국프라우드,2026-04-02,140000,84.974,0.0,8.0,,,2005,아파트,중개거래,서울 마포구,37.5488176019217,126.908518883684,1647.6,5446.5
2026,11290,성북구,10300,돈암동,1,대지,609,1,한신,2026-04-02,112000,132.96,0.0,10.0,,,1998,아파트,중개거래,서울 성북구,37.5941783218836,127.010321322145,842.4,2784.7
2026,11650,서초구,10600,잠원동,1,대지,56,3,한신,2026-04-02,325000,84.52,0.0,2.0,,,1992,아파트,중개거래,서울 서초구,37.5159685270588,127.010781546722,3845.2,12711.5
2026,11710,송파구,11100,방이동,1,대지,51,4,올림픽카운티,2026-04-01,61000,56.22,0.0,9.0,,,2003,아파트,중개거래,서울 송파구,37.5149227018459,127.114485862279,1085.0,3586.9
2026,11350,노원구,10200,월계동,1,대지,13,0,미성,2026-04-01,92000,50.14,0.0,13.0,,,1986,아파트,중개거래,서울 노원구,37.6244655609391,127.065322271669,1834.9,6065.7
2026,11710,송파구,10800,문정동,1,대지,145,0,문정시영,2026-04-01,105000,39.69,0.0,9.0,,,1989,아파트,중개거래,서울 송파구,37.4906081165342,127.135334331832,2645.5,8745.5
2026,11560,영등포구,11000,여의도동,1,대지,37,0,미성,2026-04-01,310000,101.29,0.0,5.0,,,1978,아파트,중개거래,서울 영등포구,37.5204821824446,126.923972038897,3060.5,10117.4
2026,11710,송파구,10800,문정동,1,대지,145,0,문정시영,2026-04-01,98000,39.69,0.0,3.0,,,1989,아파트,중개거래,서울 송파구,37.4906081165342,127.135334331832,2469.1,8162.4
2026,11710,송파구,10800,문정동,1,대지,145,0,문정시영,2026-04-01,81500,35.46,0.0,6.0,,,1989,아파트,중개거래,서울 송파구,37.4906081165342,127.135334331832,2298.4,7597.9
2026,11560,영등포구,13300,대림동,1,대지,1061,0,문영칸타빌레,2026-04-01,59700,84.89,0.0,2.0,,,2001,아파트,중개거래,서울 영등포구,37.4897649569956,126.897108947343,703.3,2324.8
2026,11260,중랑구,10400,묵동,1,대지,382,0,신안2,2026-04-01,50500,59.845,0.0,3.0,,,2000,아파트,중개거래,서울 중랑구,37.6141121269446,127.080097893145,843.8,2789.6
2026,11305,강북구,10100,미아동,1,대지,1353,0,에스케이북한산시티,2026-04-01,74800,84.76,0.0,24.0,,,2004,아파트,중개거래,"대구 동구, 서울 강북구",37.6179760334621,127.01263074872,882.5,2917.3
2026,11305,강북구,10100,미아동,1,대지,1353,0,에스케이북한산시티,2026-04-01,75000,84.92,0.0,21.0,,,2004,아파트,중개거래,서울 강북구,37.6179760334621,127.01263074872,883.2,2919.6
2026,11305,강북구,10100,미아동,3,블럭,194,2,엘리프 미아역 1단지,2026-04-01,82235,59.997,0.0,16.0,분양권,,0,아파트,중개거래,서울 강북구,37.6292755859794,127.025459152278,1370.7,4531.1
2026,11305,강북구,10100,미아동,1,대지,1355,0,미아한일유앤아이,2026-04-01,73000,84.552,0.0,7.0,,,2002,아파트,중개거래,"서울 강남구, 서울 강북구",37.614985442801,127.036554784672,863.4,2854.1
2026,11290,성북구,13500,종암동,1,대지,131,0,아이파크종암동2차,2026-04-01,94500,84.73,0.0,2.0,,,2005,아파트,중개거래,서울 성북구,37.5968551400627,127.031722511149,1115.3,3687.0
2026,11650,서초구,10700,반포동,1,대지,2,12,아크로리버파크,2026-04-01,850000,129.97,0.0,15.0,,,2016,아파트,중개거래,서울 서초구,37.5054572291322,126.992771916234,6540.0,21619.7
2026,11560,영등포구,10200,영등포동1가,1,대지,94,2,여의도더리브스타일,2026-04-01,20900,14.837,0.0,23.0,,,2020,아파트,중개거래,서울 영등포구,37.5177534119374,126.913137240393,1408.6,4656.7
2026,11560,영등포구,10200,영등포동1가,1,대지,92,3,여의도이튼브라운,2026-04-01,30000,18.89,0.0,18.0,,,2022,아파트,중개거래,서울 영등포구,37.5183976290038,126.913505369315,1588.1,5250.1
2026,11500,강서구,10100,염창동,1,대지,302,0,염창2차한화꿈에그린,2026-04-01,122000,84.99,0.0,9.0,,,2006,아파트,중개거래,"서울 강서구, 서울 양천구",37.5517172093603,126.866856399748,1435.5,4745.3
2026,11440,마포구,11100,신수동,1,대지,190,0,신수동성원,2026-04-01,123000,59.76,0.0,9.0,,,1998,아파트,중개거래,서울 마포구,37.5468465276338,126.93762318666,2058.2,6804.1
2026,11620,관악구,10200,신림동,1,대지,1730,0,신림푸르지오,2026-04-01,96000,114.84,0.0,1.0,,,2005,아파트,중개거래,서울 관악구,37.4791218767665,126.910484296891,835.9,2763.5
2026,11710,송파구,11100,방이동,1,대지,51,0,올림픽파크리움,2026-04-01,40500,26.665,0.0,19.0,,,2016,아파트,중개거래,서울 송파구,37.5155342649717,127.114988678888,1518.8,5021.0
2026,11560,영등포구,10500,영등포동4가,1,대지,103,0,영등포그랑그루,2026-04-01,13000,12.1,0.0,8.0,,,2012,아파트,직거래,,37.518492825972,126.903234644155,1074.4,3551.7
2026,11170,용산구,11900,효창동,1,대지,288,0,용산데시앙포레,2026-04-01,194000,84.941,0.0,7.0,,,2022,아파트,중개거래,"서울 성동구, 서울 용산구",37.5476395311237,126.962674680715,2283.9,7550.2
2026,11440,마포구,12300,망원동,1,대지,498,0,우림루미아트,2026-04-01,95700,84.546,0.0,3.0,,,2003,아파트,중개거래,서울 마포구,37.5597255093045,126.901011123046,1131.9,3741.9
2026,11560,영등포구,12900,양평동5가,1,대지,76,0,양평한신,2026-04-01,153000,84.87,0.0,7.0,,,1996,아파트,중개거래,서울 영등포구,37.5401145097335,126.892103512609,1802.8,5959.5
2026,11170,용산구,12900,이촌동,1,대지,301,170,반도,2026-04-01,345000,167.18,0.0,6.0,,,1977,아파트,중개거래,서울 용산구,37.5170232712561,126.982051655168,2063.6,6822.0
2026,11590,동작구,10100,노량진동,1,대지,323,0,우성,2026-04-01,160000,124.77,0.0,9.0,,,1997,아파트,중개거래,서울 동작구,37.5096291040511,126.947804247748,1282.4,4239.2
2026,11440,마포구,12300,망원동,1,대지,433,9,미원2,2026-04-01,68500,55.29,0.0,6.0,,,1997,아파트,중개거래,서울 마포구,37.5589179132829,126.902160953871,1238.9,4095.6
2026,11380,은평구,10300,불광동,1,대지,645,0,불광롯데캐슬,2026-04-01,98000,59.99,0.0,6.0,,,2018,아파트,중개거래,서울 은평구,37.6129093305885,126.93310434473,1633.6,5400.3
2026,11650,서초구,10600,잠원동,1,대지,162,0,반포센트럴자이,2026-04-01,500000,98.87,0.0,27.0,,,2020,아파트,중개거래,서울 서초구,37.5068638149098,127.001841493789,5057.1,16717.8
2026,11470,양천구,10300,신월동,1,대지,426,3,방주아크빌,2026-04-01,41000,64.363,0.0,4.0,,,2002,아파트,중개거래,서울 양천구,37.5247623105594,126.840621660171,637.0,2105.8
2026,11530,구로구,10600,고척동,1,대지,328,0,양우,2026-04-01,49000,59.94,0.0,12.0,,,2000,아파트,중개거래,서울 구로구,37.5048493581575,126.856599231769,817.5,2702.4
2026,11710,송파구,10300,풍납동,1,대지,281,4,이트리움송파(281-4),2026-04-01,104215,79.75,0.0,7.0,,20260401.0,2024,아파트,직거래,,37.5327655917766,127.114313553738,1306.8,4319.9
2026,11710,송파구,10300,풍납동,1,대지,281,4,이트리움송파(281-4),2026-04-01,104215,79.75,0.0,7.0,,,2024,아파트,중개거래,경기 성남시 수정구,37.5327655917766,127.114313553738,1306.8,4319.9
2026,11290,성북구,10300,돈암동,1,대지,636,0,이수브라운스톤돈암,2026-04-01,103000,84.97,0.0,5.0,,,2004,아파트,중개거래,서울 성북구,37.5980217244898,127.017576773103,1212.2,4007.2
2026,11545,금천구,10200,독산동,1,대지,1143,0,이랜드해가든,2026-04-01,73000,84.935,0.0,14.0,,,2008,아파트,중개거래,서울 금천구,37.461012860734,126.893069638924,859.5,2841.3
2026,11545,금천구,10200,독산동,1,대지,1143,0,이랜드해가든,2026-04-01,70000,84.925,0.0,6.0,,,2008,아파트,중개거래,서울 금천구,37.461012860734,126.893069638924,824.3,2724.8
2026,11380,은평구,11400,진관동,1,대지,66,0,은평뉴타운꿈에그린,2026-04-01,76700,59.92,0.0,14.0,,,2018,아파트,중개거래,서울 은평구,37.6399136661294,126.919886990939,1280.0,4231.5
2026,11440,마포구,12600,중동,1,대지,36,29,강림월드타운,2026-04-01,70800,79.6,0.0,3.0,,20260417.0,2002,아파트,중개거래,"서울 마포구, 서울 용산구",37.5703525704307,126.906874529183,889.4,2940.3
2026,11410,서대문구,11800,홍은동,1,대지,435,10,유림그랑블,2026-04-01,46000,99.35,0.0,3.0,,,2003,아파트,중개거래,서울 서대문구,37.5960495528742,126.94104214047,463.0,1530.6
2026,11350,노원구,10500,상계동,1,대지,1055,0,상계1차현대아파트,2026-04-01,56000,83.61,0.0,7.0,,,1993,아파트,중개거래,서울 노원구,37.672725166933,127.052784607479,669.8,2214.1
2026,11680,강남구,11500,수서동,1,대지,708,0,삼익,2026-04-01,218000,60.0,0.0,10.0,,,1992,아파트,중개거래,서울 강남구,37.4891612481309,127.100945930371,3633.3,12011.0
2026,11680,강남구,10500,삼성동,1,대지,4,6,삼성동한솔아파트,2026-04-01,200000,58.57,0.0,15.0,,,1998,아파트,중개거래,서울 강남구,37.5173889752862,127.045503680429,3414.7,11288.3
2026,11380,은평구,10300,불광동,1,대지,641,0,북한산현대힐스테이트3차아파트,2026-04-01,94000,84.96,0.0,10.0,,,2010,아파트,중개거래,서울 은평구,37.6184800665697,126.934904405769,1106.4,3657.5
2026,11320,도봉구,10500,쌍문동,1,대지,732,0,북한산코오롱하늘채,2026-04-01,74000,84.98,0.0,15.0,,,2014,아파트,중개거래,"서울 강서구, 서울 도봉구",37.6482484515853,127.023195607393,870.8,2878.7
2026,11500,강서구,10200,등촌동,1,대지,691,3,부영,2026-04-01,109500,80.64,0.0,7.0,,,1994,아파트,중개거래,"서울 강서구, 서울 마포구",37.5635578457422,126.843641011129,1357.9,4488.9
2026,11500,강서구,10200,등촌동,1,대지,691,3,부영,2026-04-01,103500,80.64,0.0,4.0,,,1994,아파트,중개거래,서울 강서구,37.5635578457422,126.843641011129,1283.5,4242.9
2026,11620,관악구,10100,봉천동,1,대지,1698,1,보라매삼성,2026-04-01,104000,84.84,0.0,3.0,,,1996,아파트,중개거래,서울 관악구,37.4941052853678,126.928177342998,1225.8,4052.4
2026,11470,양천구,10300,신월동,1,대지,1022,0,벽산블루밍1단지,2026-04-01,66800,59.946,0.0,8.0,,,2003,아파트,중개거래,서울 양천구,37.5136395462496,126.842178975353,1114.3,3683.8
2026,11350,노원구,10400,하계동,1,대지,271,3,벽산,2026-04-01,89000,84.85,0.0,10.0,,,1988,아파트,중개거래,서울 노원구,37.6354452993831,127.064243687991,1048.9,3467.5
2026,11350,노원구,10500,상계동,1,대지,173,1,벽산,2026-04-01,51500,59.9,0.0,4.0,,,1989,아파트,중개거래,"서울 강북구, 서울 노원구",37.6614531070852,127.072881636874,859.8,2842.2
2026,11260,중랑구,10300,중화동,1,대지,208,4,범양프레체,2026-04-01,12300,17.94,0.0,15.0,,,2012,아파트,중개거래,서울 중랑구,37.5944855856847,127.075881477395,685.6,2266.5
2026,11305,강북구,10200,번동,1,대지,656,0,번동금호어울림,2026-04-01,56750,84.93,0.0,7.0,,,1998,아파트,중개거래,서울 강북구,37.6306059364989,127.035415967486,668.2,2208.9
2026,11380,은평구,10700,응암동,1,대지,767,0,백련산에스케이뷰아이파크,2026-04-01,95000,59.854,0.0,16.0,,,2020,아파트,중개거래,서울 은평구,37.5950594635753,126.9208808264,1587.2,5246.9
2026,11500,강서구,10900,방화동,1,대지,902,0,방화메이빌,2026-04-01,48000,48.868,0.0,3.0,,,2017,아파트,중개거래,서울 강서구,37.5795643700213,126.814003315388,982.2,3247.1
2026,11320,도봉구,10600,방학동,1,대지,715,12,방학동삼성래미안2,2026-04-01,81000,84.937,0.0,6.0,,,2002,아파트,중개거래,서울 도봉구,37.6648846907662,127.045805061018,953.6,3152.6
