SIDO_NM,SGG_NM,ADMI_NM,FULL_NM,ADMI_CD,TT_str,SPOP_mid
서울특별시,강서구,등촌1동,서울특별시 강서구 등촌1동,11500520,22,27961.169342465753
서울특별시,강서구,등촌1동,서울특별시 강서구 등촌1동,11500520,23,28129.11895890411
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,00,20744.904328767123
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,01,20832.45016438356
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,02,20915.9457260274
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,03,20966.63495890411
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,04,20976.91501369863
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,05,20889.848630136985
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,06,20754.889780821915
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,07,20673.593534246575
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,08,20163.38273972603
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,09,19025.65093150685
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,10,18247.950958904108
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,11,17785.03901369863
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,12,17380.012493150683
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,13,17033.091369863014
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,14,16750.439863013697
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,15,16610.18476712329
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,16,16405.417671232877
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,17,16478.125369863013
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,18,17048.86301369863
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,19,17947.03397260274
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,20,18646.29890410959
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,21,19307.558520547947
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,22,19943.214684931507
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,11500530,23,20338.266191780822
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,00,31366.018794520547
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,01,31246.533808219177
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,02,31177.098958904106
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,03,31117.095698630135
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,04,31158.032109589043
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,05,31519.014575342466
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,06,31674.97276712329
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,07,32293.45501369863
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,08,34017.820520547946
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,09,35970.554109589044
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,10,37285.07687671233
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,11,38634.380767123286
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,12,39593.02115068493
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,13,39900.73369863014
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,14,39906.24326027397
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,15,39441.866383561646
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,16,38826.68750684931
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,17,38316.186273972606
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,18,37591.49304109589
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,19,36338.4582739726
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,20,34916.804876712325
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,21,33632.06556164384
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,22,32705.658684931506
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,11500535,23,32170.580301369864
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,00,42034.368575342465
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,01,41963.62780821918
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,02,41980.45978082192
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,03,41967.32509589041
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,04,42096.43887671233
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,05,42322.35235616438
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,06,42928.07917808219
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,07,45110.684794520545
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,08,48868.6844109589
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,09,51128.35378082191
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,10,52823.69961643835
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,11,53726.81123287672
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,12,53964.070712328765
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,13,54297.83671232876
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,14,54483.94095890411
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,15,53710.900356164384
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,16,52060.13197260274
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,17,50269.094657534246
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,18,48373.94873972602
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,19,46725.764904109594
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,20,45260.885534246576
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,21,44297.86673972603
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,22,43209.99824657534
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,11500611,23,42498.54983561644
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,00,38853.20013698631
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,01,38895.5718630137
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,02,38915.17824657534
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,03,38923.24953424658
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,04,38927.436493150686
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,05,38827.23361643835
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,06,38723.05495890411
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,07,38449.792356164384
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,08,37347.98893150685
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,09,36260.01161643836
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,10,35911.029945205475
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,11,35800.61926027397
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,12,35762.378657534246
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,13,35500.34758904109
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,14,35417.45701369863
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,15,35547.1555890411
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,16,35626.3057260274
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,17,35792.45734246575
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,18,36311.0334520548
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,19,36837.185479452055
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,20,37189.50673972603
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,21,37590.46621917808
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,22,38102.56515068493
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,11500630,23,38405.76369863014
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,00,30800.512438356163
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,01,30632.196054794524
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,02,30557.912273972604
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,03,30537.499780821916
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,04,30686.231753424658
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,05,31127.809123287672
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,06,32337.474164383562
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,07,34129.02304109589
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,08,36083.483780821916
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,09,37415.12279452055
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,10,39824.17216438356
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,11,42747.08704109589
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,12,45031.73597260274
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,13,46684.5678630137
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,14,47804.05547945206
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,15,47745.08547945205
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,16,46527.17821917809
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,17,44827.87704109589
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,18,43093.21380821918
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,19,40828.01515068493
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,20,38189.25142465753
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,21,35834.9415890411
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,22,34016.91950684931
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,11500640,23,32636.856301369866
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,00,20897.29684931507
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,01,20951.55512328767
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,02,20989.973561643834
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,03,21029.72079452055
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,04,21059.488684931508
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,05,21067.74410958904
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,06,20978.53915068493
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,07,20847.475287671234
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,08,20304.126849315067
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,09,19553.822493150685
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,10,19315.82693150685
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,11,19076.24268493151
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,12,18780.568465753426
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,13,18527.080328767122
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,14,18400.62421917808
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,15,18359.758547945206
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,16,18268.706493150687
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,17,18235.748410958902
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,18,18432.729397260275
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,19,19034.80895890411
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,20,19486.35317808219
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,21,19901.40701369863
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,22,20287.053315068493
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,11500641,23,20614.808520547947
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,00,38872.08794520548
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,01,38994.378657534246
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,02,39115.64767123288
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,03,39154.057424657534
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,04,39175.225479452056
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,05,39234.92378082192
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,06,38829.56323287671
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,07,38365.72375342466
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,08,37230.83095890411
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,09,35868.37917808219
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,10,34798.37526027398
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,11,34170.59578082192
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,12,33697.09572602739
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,13,33368.50320547945
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,14,33210.84638356164
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,15,33232.87189041096
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,16,33394.19852054795
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,17,33594.16863013699
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,18,34285.24884931507
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,19,35116.322821917805
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,20,35958.24101369863
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,21,36734.49742465754
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,22,37614.09673972603
서울특별시,강서구,염창동,서울특별시 강서구 염창동,11500510,23,38172.50531506849
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,00,34054.869671232875
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,01,34222.44769863014
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,02,34328.68852054795
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,03,34388.83594520548
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,04,34403.68153424658
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,05,34286.01271232877
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,06,34071.961616438355
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,07,33347.93405479452
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,08,31335.9522739726
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,09,29527.948575342467
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,10,28504.594246575343
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,11,27906.073342465752
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,12,27502.97695890411
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,13,27301.63695890411
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,14,27268.79109589041
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,15,27524.304082191782
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,16,28032.27010958904
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,17,28350.53969863014
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,18,28900.020082191782
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,19,30023.058712328766
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,20,30930.09531506849
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,21,31826.214273972604
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,22,32708.037123287675
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,11500615,23,33334.42038356164
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,00,52665.01794520548
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,01,52842.16980821918
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,02,52943.64290410959
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,03,53019.37430136987
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,04,52993.392301369866
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,05,52741.01775342466
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,06,52151.11915068493
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,07,51300.807342465756
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,08,49689.62520547945
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,09,47815.08460273972
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,10,46643.47997260274
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,11,46060.66610958904
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,12,45557.04123287671
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,13,45299.66597260274
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,14,45207.734136986306
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,15,45395.27857534246
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,16,45862.67408219178
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,17,46385.39583561644
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,18,47085.09238356164
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,19,48348.49071232876
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,20,49359.70767123288
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,21,50395.66427397261
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,22,51405.85635616438
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,11500540,23,52057.437205479444
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,00,14535.575945205479
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,01,14609.840027397262
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,02,14696.896958904108
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,03,14747.440273972603
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,04,14750.714328767124
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,05,14657.646630136987
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,06,14444.338191780824
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,07,14038.099534246576
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,08,13167.763479452055
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,09,12222.441561643835
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,10,11754.019287671234
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,11,11565.651287671231
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,12,11416.850821917807
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,13,11260.356520547944
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,14,11116.44301369863
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,15,11168.894520547945
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,16,11400.046547945207
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,17,11662.239123287673
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,18,12045.245863013699
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,19,12642.498493150686
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,20,13096.223753424658
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,21,13483.553178082193
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,22,13871.438520547945
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,11500550,23,14154.019616438356
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,00,19270.32895890411
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,01,19101.06101369863
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,02,18966.75205479452
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,03,18901.92602739726
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,04,18831.172356164385
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,05,18805.673589041096
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,06,18687.972575342465
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,07,18552.440465753425
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,08,18175.48093150685
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,09,18114.090136986302
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,10,18416.3278630137
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,11,18810.276054794518
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,12,19113.76273972603
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,13,18979.807232876712
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,14,18910.845315068495
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,15,18993.82709589041
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,16,19289.621643835617
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,17,19667.539780821917
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,18,20318.829698630136
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,19,20953.325013698628
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,20,20860.569397260275
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,21,20540.630438356166
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,22,20167.03509589041
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,11500560,23,19989.46101369863
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,00,21065.193643835617
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,01,21203.05898630137
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,02,21340.978821917808
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,03,21432.30306849315
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,04,21456.09112328767
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,05,21341.584739726026
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,06,21103.40309589041
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,07,20608.35882191781
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,08,19743.46219178082
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,09,18423.984383561645
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,10,17577.400657534246
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,11,17124.00123287671
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,12,16808.34495890411
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,13,16536.907671232875
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,14,16288.344657534246
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,15,16285.71202739726
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,16,16465.215534246574
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,17,16695.52819178082
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,18,17240.61008219178
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,19,18098.258109589042
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,20,18737.09797260274
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,21,19366.24906849315
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,22,20064.75197260274
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,11500570,23,20547.747315068493
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,00,26570.12460273973
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,01,26484.966164383564
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,02,26369.99528767123
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,03,26201.091561643836
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,04,26037.920246575344
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,05,25857.034493150684
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,06,25632.57090410959
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,07,25495.3097260274
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,08,24857.13304109589
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,09,24447.840684931507
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,10,23918.262767123288
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,11,23565.258383561646
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,12,23178.355753424657
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,13,22694.49989041096
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,14,22400.250794520547
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,15,22384.691287671234
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,16,22593.886301369865
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,17,22973.058082191783
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,18,23572.105808219178
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,11500591,19,24475.326191780823
