SIDO_NM,SGG_NM,ADMI_NM,FULL_NM,ADMI_CD,TT,M00,M10,M20,M30,M40,M50,M60,M70,F00,F10,F20,F30,F40,F50,F60,F70
서울특별시,동대문구,제기동,서울특별시 동대문구 제기동,11230545,23,58.02506849315069,651.8425479452055,2162.1901643835618,1853.0989589041096,1462.1111506849313,2004.3173698630137,2060.5381643835617,1915.9698630136986,113.41339726027397,604.2968219178082,2187.987287671233,1502.766794520548,1275.7187945205478,1809.1011780821918,2009.249780821918,2514.9097534246575
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,0,58.37558904109589,479.85005479452053,1203.645589041096,1434.1045479452055,1418.022794520548,1734.3473424657534,2291.0696712328768,1953.395698630137,61.60991780821917,454.2911780821918,1247.1009589041096,1228.944520547945,1150.887506849315,1834.3311506849316,2253.405808219178,2562.685780821918
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,1,58.7325205479452,483.7850136986301,1214.2565753424658,1443.1682465753427,1418.354,1736.1937808219177,2302.3157534246575,1969.0598904109588,62.646547945205484,459.8118630136986,1259.9431232876711,1235.6342739726028,1160.767616438356,1838.3185205479451,2263.110410958904,2572.313424657534
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,2,58.03227397260274,483.17931506849317,1219.7049315068493,1443.9278356164384,1407.9005479452055,1727.758821917808,2291.985780821918,1964.54898630137,62.79178082191781,459.5733424657534,1261.8215616438356,1227.9290136986301,1160.6981369863013,1832.3515342465755,2260.269863013699,2570.7673424657532
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,3,57.82221917808219,483.7686575342466,1223.3409863013699,1445.7819726027399,1404.7357808219178,1725.7379452054795,2280.6138356164383,1957.4006301369861,62.68723287671233,458.1875616438356,1265.4047397260274,1224.5525753424658,1160.0827123287672,1829.7764383561644,2258.124054794521,2570.692301369863
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,4,57.467589041095884,484.8194246575342,1226.3529589041095,1452.3245753424658,1408.7157534246576,1730.1851780821917,2276.6036712328764,1948.331287671233,62.809479452054795,458.0617534246576,1269.9777808219178,1227.0999452054793,1165.078794520548,1829.3087945205477,2255.469808219178,2563.2247397260276
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,5,57.05865753424658,485.5244383561644,1233.5477808219177,1467.0553698630135,1423.5497534246574,1751.6246575342466,2288.2792328767123,1951.5248767123287,62.41161643835617,457.2872328767123,1274.1425479452055,1233.339589041096,1170.1586301369864,1833.0501917808217,2248.0953698630137,2565.3219452054796
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,6,56.52928767123287,485.5290410958904,1259.0677260273972,1507.5283835616437,1465.40101369863,1802.7881917808218,2266.0066849315067,1942.3852602739726,62.19542465753424,457.86257534246573,1277.7354520547945,1242.4646301369864,1176.6744383561643,1840.5711780821916,2235.5122739726025,2559.015643835616
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,7,55.391397260273976,467.37520547945206,1259.4032328767123,1521.3829041095892,1504.141315068493,1839.161506849315,2217.665917808219,1935.1550410958903,60.86904109589041,446.29375342465755,1264.3510136986301,1246.6646849315068,1188.419890410959,1843.2157808219179,2201.48202739726,2557.3034246575344
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,8,51.50843835616439,409.46435616438356,1259.7228767123288,1520.618794520548,1517.4491506849313,1858.4139726027397,2244.6600273972604,1965.5881369863014,59.4491506849315,409.19052054794525,1270.6117534246575,1252.9172328767122,1241.791589041096,1874.0143835616439,2235.9517260273974,2603.538301369863
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,9,50.234849315068494,404.76471232876713,1286.9700821917809,1468.7932602739727,1558.8662739726026,1905.818410958904,2264.384383561644,2024.589616438356,56.76293150684932,418.7229589041096,1277.668301369863,1289.996410958904,1318.2858356164384,1945.3513698630136,2271.955315068493,2697.2449315068493
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,10,52.11115068493151,417.1880821917808,1279.9695068493152,1459.7856438356164,1589.1313424657533,1938.953315068493,2318.7716438356165,2107.04402739726,58.46468493150685,434.35800000000006,1262.1181369863014,1298.8395616438356,1349.6482739726027,1988.4400273972603,2331.215095890411,2797.051917808219
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,11,53.81928767123288,424.0131506849315,1287.1296712328767,1461.219890410959,1615.0732328767124,1972.4653424657533,2391.101616438356,2238.4473698630136,60.47087671232877,442.0431780821918,1259.6681369863013,1312.6799178082192,1379.184109589041,2018.588493150685,2393.0713150684933,2905.3824383561646
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,12,53.1298904109589,425.188,1286.3634794520547,1452.1289041095893,1623.8223835616438,1999.4272876712328,2514.648849315068,2425.4348493150683,60.05005479452055,440.33128767123293,1246.4750958904108,1305.9029589041097,1380.7323287671234,2040.749616438356,2462.5731506849315,3015.9666301369866
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,13,52.238630136986295,418.3718904109589,1282.362109589041,1479.2073972602739,1645.0997808219179,2053.619315068493,2623.8916438356164,2583.6768219178084,60.1478904109589,430.25980821917807,1249.7513424657534,1326.9026849315069,1409.8206301369862,2062.4646575342467,2563.686794520548,3138.066602739726
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,14,54.291917808219175,408.51079452054796,1283.98098630137,1485.3144657534247,1648.4329041095891,2078.3776712328768,2726.204328767123,2663.3389315068493,62.33783561643836,424.07326027397255,1237.2313698630137,1324.0103835616437,1412.9941643835616,2083.2339178082193,2654.986136986301,3218.202383561644
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,15,59.78942465753425,410.0646575342466,1264.1134246575343,1483.4423561643835,1639.3243561643835,2070.854575342466,2762.2614520547945,2613.3837808219178,67.9134794520548,428.9225479452055,1220.0607671232876,1308.6057808219177,1394.4749315068493,2079.5826301369866,2676.3062191780823,3196.418849315068
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,16,60.65679452054795,417.9816438356164,1248.2709589041096,1470.4062465753425,1629.063917808219,2048.396821917808,2744.5815068493152,2503.00701369863,70.53997260273972,435.6316438356164,1213.3956164383562,1289.4989863013698,1376.566,2062.5737260273972,2649.559287671233,3077.054712328767
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,17,60.06791780821918,418.6535068493151,1236.2170684931507,1444.8872876712328,1617.6421643835617,2002.2125205479451,2712.9196712328767,2353.8845753424657,70.76367123287672,435.0618082191781,1208.8833150684932,1269.2687123287672,1351.0021643835616,2043.130273972603,2552.817315068493,2939.634273972603
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,18,59.88241095890412,412.55441095890404,1201.1793424657535,1439.7501369863014,1591.2097808219178,1950.722,2653.89295890411,2225.2111780821915,67.22717808219177,424.0730410958904,1205.2858630136986,1255.2395342465754,1309.302301369863,1996.3710684931505,2463.358493150685,2811.5367123287674
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,19,58.00339726027398,408.43545205479455,1166.928904109589,1450.1725205479452,1551.5551780821918,1893.8594520547945,2574.445506849315,2115.2027671232877,63.98402739726027,404.36852054794525,1205.366410958904,1256.310301369863,1250.7030410958903,1952.6206301369864,2391.3736438356163,2719.109780821918
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,20,57.56969863013698,410.7783561643836,1156.3884109589042,1441.4667671232876,1508.0845205479452,1830.159287671233,2491.2752328767124,2031.3704657534245,62.95364383561644,403.8004109589041,1207.1534794520549,1250.4162739726028,1209.4473972602739,1913.8194246575342,2342.4744657534247,2658.98898630137
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,21,57.15460273972603,418.864301369863,1153.8806301369864,1431.3336438356166,1471.0984383561645,1786.9731506849314,2415.7667671232875,1974.930712328767,62.263287671232874,413.7823835616439,1206.8775342465754,1232.1595342465753,1173.4444657534245,1874.386602739726,2302.1529863013698,2611.6239452054792
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,22,59.06534246575342,450.9037260273972,1167.5181643835617,1436.9025205479454,1457.1958630136985,1758.724904109589,2354.6268493150687,1946.8204657534245,62.50504109589041,432.73931506849317,1221.4306301369863,1234.3249589041095,1156.822301369863,1843.5537260273973,2280.2896712328766,2580.654876712329
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,11230705,23,59.25547945205479,466.8421643835617,1194.746602739726,1446.493178082192,1436.2961095890412,1750.344,2326.8132328767124,1942.347808219178,62.34460273972602,444.02547945205475,1245.6120821917807,1238.2057260273973,1148.3082739726028,1843.7545753424658,2268.921808219178,2573.4140273972603
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,0,28.898191780821918,499.88871232876716,2044.9229315068494,1055.2371232876712,705.938191780822,830.2418630136987,614.015698630137,658.7128767123288,54.58854794520548,519.8079726027397,2389.3594520547945,881.8102465753425,756.1212602739727,806.9052602739725,724.4007397260275,951.8140273972602
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,1,29.09687671232877,490.5824931506849,2002.4045205479454,1041.9052054794522,698.5945205479452,825.895095890411,612.9399452054794,659.6377808219179,54.78635616438356,512.1436164383562,2356.396191780822,876.818493150685,752.7275342465753,805.3845205479452,721.6839178082192,953.6004931506849
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,2,29.274931506849317,480.9833424657535,1948.4025479452057,1026.8890684931507,689.7979726027397,820.8982465753425,611.9157534246575,660.0475890410959,54.88016438356164,503.4918082191781,2323.7783835616437,872.5261369863014,749.9610136986302,802.7285479452055,716.0221643835616,952.570794520548
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,3,29.354575342465754,473.2911780821918,1903.0738356164381,1017.4550136986302,683.677095890411,815.3657260273973,606.3104383561644,660.9504657534247,54.96221917808219,498.4303287671233,2298.8519178082192,867.8311232876712,748.3946849315068,801.4273424657533,711.4103835616438,952.0200547945205
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,4,29.51772602739726,468.7436712328767,1870.130328767123,1010.9181643835617,681.5053150684931,812.6681643835617,598.5435068493151,663.058,55.225232876712326,496.0569589041096,2285.2142739726028,865.5693698630137,748.484602739726,811.8718904109588,714.6162739726027,952.5270410958904
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,5,29.834054794520547,465.9353424657534,1846.7379726027398,1007.5659452054795,680.394602739726,816.060301369863,602.2562739726028,678.5400273972602,55.5157808219178,497.22361643835615,2277.5549315068492,866.6523561643835,748.4492328767122,833.1291780821919,732.1398630136986,967.0145205479452
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,6,30.314273972602738,464.47227397260275,1842.3958356164383,1006.7027671232877,683.9710684931507,841.3265479452054,623.7195616438356,683.4591506849315,55.922219178082194,502.23764383561644,2349.284410958904,890.9681917808219,778.3783561643835,872.4667397260274,749.4601369863014,955.8539452054795
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,7,32.75435616438356,487.82972602739727,1864.1819726027397,1035.8919452054795,728.0087123287672,908.84101369863,670.408301369863,702.5702739726028,59.24769863013699,635.056602739726,2426.6139726027395,951.6322465753425,847.8244383561644,954.0076986301369,786.624,975.519506849315
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,8,75.8853698630137,659.0185205479453,1918.3980000000001,1137.6670684931507,870.3688219178082,1039.8417808219178,742.1555342465754,751.6974246575343,122.70838356164383,984.6369863013699,2549.1083287671236,1146.4065753424659,1059.1213150684932,1116.381808219178,872.6355342465753,1048.6918904109589
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,9,89.39041095890411,707.9233424657534,1980.0314246575342,1159.0218904109588,945.4492328767124,1139.1282191780822,829.2519726027397,826.9095890410958,135.63961643835617,1063.7589315068494,2689.434301369863,1229.0776164383562,1180.9700821917809,1196.3438630136986,974.2675342465755,1143.6743287671234
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,10,91.92120547945206,748.4850410958903,2057.3222191780824,1193.2308219178083,1004.5232328767123,1201.0394246575343,883.1293150684932,855.6158904109589,138.91117808219178,1128.9614794520548,2787.7269315068493,1277.3403561643836,1268.2828493150685,1274.1617808219178,1055.2682465753423,1208.3337808219178
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,11,92.68306849315069,777.2117534246574,2130.476191780822,1242.0559726027398,1043.8736438356163,1245.2302739726026,887.8859452054794,842.7615342465754,139.6972602739726,1168.3647397260274,2893.8147671232873,1317.5890410958905,1325.599698630137,1325.1055616438357,1062.550712328767,1198.507808219178
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,12,92.72791780821919,815.7535616438356,2241.319534246575,1287.4355616438356,1054.8358356164383,1246.550301369863,859.2342739726028,798.232191780822,139.23663013698632,1206.0094520547946,3026.807150684932,1346.4594246575343,1334.3991232876713,1311.601397260274,1025.9334246575343,1142.6511780821918
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,13,92.41301369863014,817.5867397260273,2240.0393698630137,1270.2816164383562,1043.8858356164385,1240.8570136986302,864.446712328767,788.050301369863,137.9378082191781,1209.484794520548,3050.7375616438353,1339.680684931507,1328.7177808219178,1313.9143287671232,1036.0792876712328,1129.571506849315
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,14,82.2695890410959,804.9906849315067,2192.9948767123287,1253.5213150684933,1041.8301369863013,1245.9284657534247,884.5292876712329,802.161808219178,129.18764383561643,1179.511589041096,3041.4563287671235,1366.6564383561642,1354.5767123287671,1337.8875616438356,1071.4752876712328,1140.0888767123288
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,15,58.98676712328766,729.9684109589041,2168.302794520548,1238.5162739726027,1016.8811232876712,1223.1917534246575,855.2373150684931,783.7458630136986,96.77317808219178,1055.756684931507,2993.3197534246574,1326.4866575342467,1317.012794520548,1298.297589041096,1034.9999178082192,1106.7412328767123
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,16,46.417671232876714,660.2467397260274,2133.1336438356166,1209.0108219178082,984.7354246575343,1173.0277808219178,791.9664109589041,735.3186575342465,81.46786301369863,891.2998630136987,2895.114657534247,1254.738684931507,1235.6455616438357,1196.47,936.5625205479453,1046.962794520548
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,17,31.098794520547944,615.3469315068493,2158.46898630137,1194.1205205479453,948.7765479452055,1113.7336712328768,738.5665205479453,686.8629041095891,59.69169863013699,753.9567397260274,2868.166164383562,1175.1350410958903,1107.9409315068492,1095.54,861.8461095890411,1003.4393150684931
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,18,28.356657534246576,608.6995342465754,2261.713150684932,1169.6719452054795,904.6187671232876,1048.3874246575342,708.250904109589,683.4578082191781,56.14819178082192,713.2905753424658,2866.784684931507,1064.6153150684931,1000.5474520547946,1024.555698630137,849.4930684931506,1000.4382191780822
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,19,30.209068493150685,605.9318630136986,2311.3193698630134,1190.9234520547946,883.4129863013699,1005.1489863013699,709.1803561643835,684.8142191780822,55.90736986301369,680.7077534246575,2852.226219178082,1039.6517534246575,939.3295342465755,999.1773698630137,855.0079999999999,993.2506301369863
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,20,29.00794520547945,595.3278356164384,2312.033095890411,1193.7545479452053,865.3797260273972,974.2542465753424,699.4199178082191,677.6014520547945,55.57345205479452,661.1021917808218,2812.2072602739727,1023.0613424657535,915.1831506849314,965.3375068493151,840.3193972602741,983.4680000000001
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,21,28.578657534246574,575.7188493150685,2270.838219178082,1169.8217260273973,829.3578904109589,939.0117808219178,675.6091780821918,672.156301369863,54.63769863013698,626.8702739726027,2770.7144657534245,1006.2006027397259,885.3576438356164,927.686191780822,812.7499726027397,973.9044657534247
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,22,28.202465753424658,552.6860547945206,2210.958438356164,1132.4311232876712,784.9678904109588,908.2347397260273,649.7807945205479,665.3755068493151,54.483753424657536,583.8102739726028,2668.018904109589,973.0185479452056,835.950904109589,886.8115890410959,783.3584109589041,965.7713698630137
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,11230710,23,27.977095890410958,532.4087671232877,2147.654520547945,1091.3862739726028,749.0372328767124,871.6370958904109,634.1810684931506,661.1284931506849,54.52038356164383,555.306301369863,2520.209780821918,912.2044109589041,787.2907671232877,832.0808767123289,742.5513150684931,953.0189863013699
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,0,54.73257534246575,421.9019178082192,1774.5945205479452,1417.694520547945,1009.363698630137,1095.902,981.365205479452,826.5134520547945,60.96986301369863,492.17827397260277,2385.0511232876715,1333.1536438356165,984.7425205479452,1210.3081095890411,957.7605479452054,1132.7111780821917
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,1,54.708876712328774,421.54786301369865,1773.9173698630136,1422.30701369863,1015.1075616438357,1097.632410958904,972.100301369863,827.9258904109589,60.81676712328767,494.7872602739726,2406.0153150684932,1335.5110136986302,984.6469863013699,1203.4161369863014,954.5085205479452,1130.1632876712329
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,2,54.72813698630137,420.2416712328767,1777.9718904109588,1428.2771232876712,1019.435698630137,1103.9591506849315,966.6386027397261,828.1592602739726,60.8317808219178,497.51778082191777,2423.2319178082194,1337.9656164383562,985.5348219178082,1205.3825205479452,951.3975068493152,1128.0947671232877
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,3,54.714328767123284,417.9258904109589,1780.805205479452,1431.8215616438356,1020.2063287671233,1107.102794520548,961.6406849315068,827.4476712328768,61.1194794520548,498.5879726027397,2434.4829589041096,1339.6892328767124,982.9066027397259,1207.8734520547946,947.5525205479452,1125.7085205479452
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,4,54.708465753424655,416.1775616438356,1782.1062191780823,1433.3705205479453,1019.4897808219179,1100.2352602739727,956.9073424657535,828.2691780821917,60.781917808219184,498.8698082191781,2442.96797260274,1338.103397260274,980.2226849315069,1206.7568493150684,943.768,1126.0615890410959
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,5,54.65632876712329,415.4523287671233,1786.9336164383562,1434.3597534246576,1025.4673698630138,1106.9803287671234,965.7047945205479,835.6357260273973,60.7166301369863,498.85898630136984,2448.0543835616436,1336.6848219178082,977.1921095890411,1203.7544657534247,937.0576438356164,1124.816794520548
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,6,54.796383561643836,416.0304383561643,1790.5427397260273,1433.5399178082191,1028.851095890411,1115.1586027397261,977.7176712328768,835.7642465753426,60.343260273972604,499.03920547945205,2427.4634520547947,1335.2026849315068,978.4368493150686,1200.2027123287671,929.8785205479452,1135.63101369863
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,7,53.892767123287676,415.04435616438354,1779.6614246575343,1408.3283835616437,1009.4470410958903,1101.615397260274,974.1607397260274,844.2362191780821,60.33723287671233,496.62813698630134,2408.2621369863014,1321.0891506849314,966.7666301369864,1202.964904109589,935.1183287671233,1139.9357534246576
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,8,44.77876712328767,411.9262191780822,1713.8594246575342,1298.9124383561643,969.6996438356164,1083.6093698630136,962.9714520547946,842.3694794520547,52.64602739726027,463.993095890411,2293.921890410959,1235.4923835616437,913.9923561643836,1189.417698630137,951.1555616438357,1130.1064657534246
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,9,37.97561643835616,383.1546575342466,1565.024082191781,1176.3531506849315,896.8927123287672,1067.6288219178082,964.9384109589041,860.1063287671233,48.327342465753425,435.2240273972603,2001.079095890411,1092.8084109589042,860.599808219178,1157.5667397260274,962.1399452054795,1154.7482739726026
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,10,36.532794520547945,369.8082191780822,1469.1482739726027,1119.2906849315068,856.2609863013699,1062.9358082191782,966.143698630137,885.5120000000001,47.78515068493151,412.19,1836.0763561643835,1032.7318630136986,833.701808219178,1151.1558630136988,967.8317808219177,1185.1314794520547
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,11,36.69005479452055,362.5314794520548,1450.6824657534246,1104.76901369863,850.3679452054794,1056.8578630136985,963.3888767123287,902.7887123287671,47.32627397260274,399.9504931506849,1768.756273972603,1011.0187671232876,828.9251506849315,1138.7837534246576,968.9342191780821,1187.7413150684931
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,12,36.683150684931505,364.9351780821918,1436.2963561643835,1104.6993424657535,851.2464931506848,1057.002191780822,961.3739726027397,896.0079178082192,47.63205479452055,398.68378082191776,1719.028575342466,1002.4182739726027,826.5096986301369,1147.286219178082,955.7394246575343,1181.428602739726
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,13,36.13331506849315,367.74978082191785,1392.9676712328767,1083.2766575342466,845.5159726027398,1056.477506849315,962.3439452054794,884.2655616438356,45.278109589041094,392.67199999999997,1623.2754520547946,987.7574520547945,815.2818904109589,1142.6639452054794,946.3987397260273,1177.5611506849316
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,14,38.60572602739726,366.8812054794521,1355.718191780822,1074.7645205479453,837.3466027397261,1053.407698630137,970.9003287671233,897.0212602739726,46.82824657534247,385.36402739726026,1559.5675068493151,974.5631506849314,797.8011780821918,1129.6252602739726,949.7878630136986,1187.342301369863
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,15,44.06783561643836,359.3128767123288,1355.6829589041097,1068.6212328767124,833.1583287671232,1040.4436164383562,984.818,907.6130136986301,47.817150684931505,388.9687123287671,1560.3208493150685,982.2175890410958,797.3995068493151,1136.7124383561643,966.1664383561643,1211.2171780821918
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,16,49.272684931506845,365.5251780821918,1364.9197260273972,1063.824684931507,823.6569589041095,1034.8710410958904,998.6534246575343,930.8816712328767,48.90282191780822,400.4355616438356,1567.7718356164382,986.4347671232877,814.9427397260273,1155.974,1001.9125753424659,1239.5287123287671
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,17,50.12473972602739,374.5078082191781,1404.7171506849315,1079.0451780821918,832.4237534246574,1034.4586575342464,1000.9426575342466,894.1704657534245,56.30517808219178,412.64978082191783,1625.34301369863,1020.7316712328767,845.5577260273973,1181.3262465753426,1008.3818904109589,1227.7848493150684
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,18,52.860383561643836,378.34027397260274,1440.0724657534245,1140.4091232876713,856.0081917808219,1040.1229589041095,997.2426301369863,864.617397260274,59.13994520547945,420.6647123287671,1732.379589041096,1081.6491780821918,878.010904109589,1191.124410958904,1002.7884109589041,1198.5347397260273
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,19,54.54953424657535,373.0628219178082,1480.8327671232876,1234.951808219178,899.3087123287671,1051.9956712328767,996.224,860.6869041095889,59.40367123287671,426.16991780821917,1838.4971780821918,1169.3949315068494,932.5939178082192,1207.8409863013699,1002.4291506849315,1183.9286301369864
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,20,54.47186301369863,376.70490410958905,1528.2748219178084,1285.1669589041096,932.869205479452,1061.004904109589,1004.1102191780822,866.3495616438357,60.247123287671236,434.3590136986302,1934.0809315068493,1226.6121643835615,966.5239452054794,1221.0692328767125,1000.506109589041,1178.50898630137
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,21,55.47945205479452,382.9558356164384,1621.6988767123287,1325.5350684931507,953.115397260274,1072.3414794520547,1003.1139726027396,851.1709863013698,60.912000000000006,453.2114246575343,2066.2882465753423,1272.3255616438357,991.8769315068494,1218.6420821917807,986.6347397260274,1164.0234794520547
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,22,55.53169863013699,403.16397260273976,1714.372219178082,1373.1052328767123,979.343095890411,1086.7159452054796,995.7821369863013,842.0420273972603,61.36991780821918,479.7096438356164,2208.997232876712,1308.714191780822,993.7268767123288,1221.8088493150685,977.3442739726027,1154.8249863013698
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,11230720,23,55.46646575342465,417.4006301369863,1783.5190684931506,1401.7462739726027,998.8463561643836,1092.3739452054795,990.6068219178082,834.0166301369864,61.15821917808219,493.4900273972603,2312.3087671232875,1331.0654246575343,988.8552602739726,1223.1239726027397,970.4073424657535,1145.8423561643835
서울특별시,동대문구,휘경2동,서울특별시 동대문구 휘경2동,11230730,0,63.08969863013699,867.9056712328768,3080.9005479452053,1832.0503287671233,1641.7876438356163,1935.654410958904,1649.5083561643837,1453.6577534246574,75.36509589041096,930.5653698630136,2890.773095890411,1669.2365753424656,1563.2921369863013,2031.6827671232875,1868.2015616438355,1854.2317534246574
서울특별시,동대문구,휘경2동,서울특별시 동대문구 휘경2동,11230730,1,63.3791506849315,882.4144657534247,3148.7938630136987,1851.166794520548,1648.994191780822,1937.2201369863012,1653.4009863013698,1457.7410684931506,75.7486301369863,941.9595616438356,2931.978,1680.9012876712327,1568.513534246575,2038.7214794520546,1871.0082191780823,1859.8009589041096
서울특별시,동대문구,휘경2동,서울특별시 동대문구 휘경2동,11230730,2,63.640767123287674,896.3572054794521,3206.399726027397,1868.639479452055,1659.9052328767125,1937.7755890410958,1658.51298630137,1457.4207671232875,75.8457808219178,950.987095890411,2964.7778630136986,1685.4554246575342,1569.1524931506851,2047.8470958904109,1875.0735342465753,1859.7885479452054
서울특별시,동대문구,휘경2동,서울특별시 동대문구 휘경2동,11230730,3,63.6318904109589,907.5904109589042,3245.0609589041096,1883.2907671232877,1666.9464931506848,1937.7298356164383,1660.9961369863013,1456.4911506849317,75.74969863013699,957.6506301369863,2983.7439452054796,1687.3446301369863,1569.1102739726027,2050.2155068493153,1874.8825753424658,1857.944794520548
서울특별시,동대문구,휘경2동,서울특별시 동대문구 휘경2동,11230730,4,63.574602739726025,915.7538904109589,3272.5162465753424,1894.5666575342464,1673.4330136986302,1940.9027671232877,1663.5367123287672,1452.7438630136987,75.82895890410958,963.1900821917808,2995.2036986301373,1690.700602739726,1569.6872876712328,2054.977397260274,1872.884383561644,1856.8093424657536
서울특별시,동대문구,휘경2동,서울특별시 동대문구 휘경2동,11230730,5,63.48841095890411,921.6870958904109,3282.7540547945205,1898.7595342465752,1676.0177808219178,1940.852493150685,1662.4299726027396,1446.8040273972601,75.88164383561643,970.4537534246575,3002.274767123288,1697.3036712328767,1575.9716438356165,2061.4881369863015,1855.2034520547945,1846.5899726027396
서울특별시,동대문구,휘경2동,서울특별시 동대문구 휘경2동,11230730,6,63.4012602739726,927.9314520547945,3281.690301369863,1889.968876712329,1664.3186575342468,1888.6162191780822,1625.1716986301371,1447.7843561643836,76.11021917808219,986.4066849315069,2988.589506849315,1694.859589041096,1580.0729315068493,2065.017726027397,1838.6699452054795,1851.0783561643834
서울특별시,동대문구,휘경2동,서울특별시 동대문구 휘경2동,11230730,7,63.02758904109589,942.9837808219179,3249.747643835616,1863.1238630136986,1637.5296986301369,1816.5745753424658,1585.0850136986303,1442.8975342465753,75.65076712328766,1094.9524931506849,2975.535178082192,1688.3719452054795,1585.864602739726,2077.326547945205,1847.7324383561643,1849.0674246575343
